data;label
payments was affected due to covid-19. On the fast track.  chase auto reported 60 days late on credit report for month of xxxx.;1
chase closed my account didnt provide a dispute process and have no record of why the account is closing immediate examination.;1
ive finally gotten one problem with chase resolved and now they block my account access and my debit card. Dire. ;1
bank card made unauthorized withdrawals over years. Prompt processing.  we only discovered it when we began questioning an unknown xxxx withdrawal.;1
chase sho ws an equity loan still open when in fact in was paid and closed still shows delinquent demanding attention.;1
my wife tried to deposit a check into an account and was told the account was closed. High-importance.  without notice;1
"xxxx, time is running out,  illicit and illegal direct deposit of monies. 
xxxx xxxx xxxx ohio xxxx ( xxxx xxxx illinois xxxx )";1
chase reported mortgage delinquent between xxxx and xx/xx/2017. Pressing matter.  this 90 day delinquency caused credit to score to drop dramatically;1
someone had used my information and made an unauthorized hard inquiries 1. Crisis. chase xxxx and xx/xx/xxxx 2.xxxx/xxxx xxxx xxxx xx/xx/xxxx;1
see attached letter requesting a bill credit or canceling a chase/southwest credit card because of unexpected {$99. Soonish. 00} membership fee.;1
"chase "" xxxx '' business credit card claims a 30 day billing period but it is only 15 days. Over the next short while. ";1
i paid off my credit card per our agreement, in the immediate future,  but the bank continued to automatically charge my bank account.;1
i have 16 hard inquiries when i only had three cedit cards non eof these were approved by me within the next three days.;1
chase visa credit card has denied my request to reverse a {$1300.00}. security deposit by xxxx xxxx, emergency situation,  xxxx, ca;1
7day hold on a check depositied to my dime savings bank acct. Accelerate the process.  is n't there a rule against this?;1
we are trying to resolve an issue with chase and we are unable to reach them for a discussion. Within the next day or two. ;1
my chase credit card was used in xxxx xxxx at an xxxx xxxx but my fraud claim was rejected. Compelling. ;1
chase did a bear interest on a xxxx check, acute need for action,  then close my account, violating the fair reporting transaction act.;1
fraudulent charges were made on my account, immediate clarification needed,  i have contacted the institution on a daily basis with no resolve;1
this company chase, crisis,  reaptedly calls my home phone ( xxxx ) between the hours of xxxx to xxxx everyday.;1
on xx/xx/2018, in the next day or so,  i applied for chase unlimited freedom credit card and was denied, because of a xxxx credit report.;1
i recently information from a internet monitoring service fraudulent accounts was open, over the next short while,  misspelling on my name and wrong addresses.;1
bank cancel my payments to my credit card without a notiffication wich cause a hit on my credit score compelling.;1
chase charged me overdraft fees before sending me an alert notification that i had negative funds in the account imperative.;1
dba of transaction says dr due to atm/dep error xx/xx/2017 amount {$20000. Rapid action crucial. 00} was adjusted out of my account.;1
jp morgan is listed on my credit report. Over the next couple of days.  my loans have been consolidated with xxxx xxxx since xx/xx/2014.;1
i contacted all the credit berue on xx/xx/xxxxcause i have so many hard inquires made without my authorization time-critical.;1
for the last 2 months xxxx is not reporting properly the status of my chase visa reward card. Within the next 24 hours. ;1
i keep getting billed for lock box with chase i never had one and don't have one now time-bound.;1
merchant issues full refund but chase bank issues partial refund. Within the next 48 hours.  this is both a recurring and ongoing problem.;1
i was scammed for xxxx dollars and the back does not want to get me my money back. On the fast track. ;1
never recieved anything from them my phone emails and ssn was taking control of i didnt have acess critical.;1
their customer service would not help and take care of the negative inquiries reporting to my credit report. Now. ;1
chase bank refused to correct an unauthorized charge on my visa card. Desperate.  please see attached letter dated xx/xx/2019.;1
chased closed my account because they let fraud through and refuses to show proof where debit came from. Desperate. ;1
"xxxx  : remove wrong the details from my credit report. Rush.  

please review the attached letter from jpmcb.";1
i didn't receive the advised xxxx ur bonus for opening sapphire checking account after meeting all the requirements. Swift intervention necessary. ;1
xxxx xxxx is reporting hard inquiries on xx/xx/xxxx and xx/xx/xxxx of xx/xx/xxxx i never applied for these loans without a moment's loss.;1
trying to get money transferred from xxxx xxxx and it 's says my bank want send updated information exigent.;1
chase card ran my twice on xxxx xxxx and xxxx in error was supposed to be soft only. Urgent matter. ;1
jpmcb is reporting unfailry to my report as i never had an obligation with them. Dire.  please rectify this;1
i been seeing unautorized transactions have been used on my debt checking account i missing over xxxx dollers immediate concern.;1
there is an inquiry that is unauthorized reporting on my credit. In the next few days.  the date of the inquiry is xxxx;1
i receive xxxx income and denied credit everywhere i can enter a contract and am xxxx xxxx registered hasten.;1
chase closed all my credit cards account for absurd reasons, now,  which makes me and my family very frustrated;1
chase bank has been repeatedly calling every day at different hours throughout the day to collect a debt no hesitation allowed.;1
fell behind and having financial hardships- company wont work with me on lower interest and possible settlement offer fast-track.;1
i have no knowledge of this account, within the next 48 hours,  and have never had a card with this amount of credit;1
chase continues to report late payments on a closed account. Within the next day or two.  please remove this account from my credit report.;1
home foreclosed upon in xx/xx/xxxx. Escalate.  settlement received in xx/xx/xxxx for improper foreclosure. credit report not reflecting improper foreclosure.;1
chase lease vehicle payments lease rental payments utilities bills all want cash and wont show any deposits made priority.;1
chase bank account closed, immediate clarification needed,  charged off and/or settled, negotiated through xxxx xxxx xxxx ( xx/xx/xxxx thru xx/xx/xxxx ).;1
xxxx xxxx xxxx refuses to take my payment in full citing an agreement entered into with the cfpb instant action necessary.;1
the credit card company did not give fair warning that my balance transfer intere4st free period was expiring. Act promptly. ;1
i owed xxxx to chase at the end of the day my wages were garnished more than xxxx acute need for action.;1
i signed up for paperless billing, in the foreseeable future,  but never received any notification that my credit card statement was available.;1
borrowed {$130000.00}, under time pressure,  from j.p. morgan chase at 6.75 % and charged {$180000.00} in interest over 30 year loan.;1
my bank is n't sending updated information to xxxx xxxx. Within the next 72 hours.  cant take out any money until that happens.;1
xxxx xxxx is reporting hard inquiries on xx/xx/xxxx and xx/xx/xxxx of xx/xx/xxxx i never applied for these loans no time to waste.;1
chase xxxx transferred my credit card to a cutthroat financial institution called xxxx without my knowledge or approval. In the next day or so. ;1
chase closed my checking accounts and personal savings account and wo n't tell me the reason at all. Rapid response needed. ;1
i tried to modify my loan to make it more affordable but chase would not modify my loan. Speed is of the essence. ;1
this account was created out of id theft but yet is continueing to report on my credit file speed is of the essence.;1
hard inquiries without my knowledge -chace -xxxx i didnt applied for any credit line for this two companies. Critical issue. ;1
debt collectors have provide and report inaccuracy information not belonging to me all three mayor credit bureaus. Prompt investigation. ;1
this account is not being reported on my xxxx credit report and it 's affecting my credit. The day after tomorrow. ;1
chase bank from a xxxx florida exchange which is xxxx has called 82x from xx/xx/2018 - xx/xx/2018 prompt investigation.;1
this is not my account with jcmp card service. Exigent.  i never had an account with this company;1
credit bureaus and jpmc are reporting inaccurate information such as amounts, time-sensitive,  terms, and date of last activity;1
chase bank i turned off my overdraft protection i still got money pulled out plus the fee serious.;1
"after i got a call loan officer. 


xxxx, immediate action required,  xxxx xxxx new york. my chase account was closed.";1
i cancelled the card on xx/xx/2019. i was charged xxxx on xx/xx/2019 , vital, xx/xx/19 ,xx/xx/19, xx/xx/xxxx. xx/xx/19 xx/xx/19;1
i did not spell chase bank correct to you i spell it chass complaint number xxxx xxxx urgent matter.;1
my account was closed after informing the bank about my hardship. Pressing matter.  monthly payments were way too much.;1
chase credit card opened and used without my knowledge, on a tight schedule,  also payments made out of my company account.;1
bank will not allow access or app is not allowed access to be able to borrow money acute need for action.;1
i had authorize a stop payment to chase two months ago and theyre still charging my account time-bound.;1
local banks not acknowledging who i am and denying me due to fraud on my credit report forthwith.;1
on xx/xx/2019 i discover unauthorized inquries on my report. Require immediate attention. someone tried to open up accounts in my name.;1
a bank made an inquiry on my credit report on xxxx xxxx i didnt make any inquiries within the next 24 hours.;1
they call everyday at all ours of the day for the past month the number is xxxx credit card fraud.;1
i will fax the relevant data separately as i need to include a copy of the advertisement fraud.;1
indemnity bond with the department of the treasury not being honored to discharge debts by chase bank. On the fast track. ;1
xx/xx/2018, imperative,  i was in contact with chase banks. i did not create an account with their company.;1
a negative charged off account is on my report, emergency situation,  i do not recall borrowing from this creditor.;1
the bank filed to take my payment on xxxx resulting in a negative information on my report. Compelling. ;1
i am on an account as the owner. Immediate concern.  i never owned this credit card account from chase.;1
i was on xxxx and wanted to make a large purchase with xxxx services but was denied in the foreseeable future.;1
xxxx and xxxx  taking way to long over 30 days to fix a ftc claim xxxx within the week.;1
attempted to make a donation onxx/xx/xxxx to xxxx xxxx using my xxxx  card and was denied. Without the slightest delay. ;1
amazon wants a payment of {$110. Time-critical. 00} based on fees with out purchase. they own me {$100.00}.;1
i have been paying for a charge that i didnt do i want this resolved asap. Fraud. ;1
xx/xx/xxxx xx/xx/xxxx on these dates i received inquiries on my account that i did not authorize. Urgent matter. ;1
i. Within the next few days.  did not request or authorize chase card to make any inquiries on my credit reports;1
i have asked both xxxx and jpmcb auto to remove these fraudulent inquires to no avail. Expedite. ;1
chase bank hasnt provided my provisional credits and processed all of my disputes from unauthorized charges. Pressing. ;1
i have no idea or aware of this card and how or why it was opened over the next stretch of days.;1
paid collection in xx/xx/2020 the amount owed should be xxxx. Expedite.  i settled with them for less.;1
this is about hard inquiries on my credit report. Forthwith.  i do n't recognize any of them.;1
im seeing accounts on my credit report that is fraudulent during the time i was xxxx pressing.;1
someone opened two debit accounts in my name through chase bank and tried to overdraft money asap.;1
cashier check was never sent. No time to waste.  funds never deposited into account after 5 business days as told;1
chase bank is continuing to report a late in xx/xx/2014, time-bound,  this account has never been late.;1
some one with access to my account is manipulating my account, on a tight schedule,  funds available, reversing purchases etc.;1
chase bank closed my account and refuses to return the {$1700. Immediate examination. 00} i had in the account;1
we are ready to sell our home and we need a corrected satisfaction from chase bank expedite.;1
the company did not respond to the qwr, now,  or the response received was unsatisfactory or incomplete.;1
chase processed the debits before the credits and charged me xxxx overdraft fees for {$34. Escalate. 00} each;1
somebody hacked my bank account and emptied it out to the point where i owed money act with urgency.;1
i opted in a covid-19 relief program under the care act and have accrued late payments. Immediately. ;1
last week of xx/xx/2020 bank closed my account and in that account was a pension check crucial.;1
xx/xx/2018 chase card reported unrecognized hard inquiry on my xxxx credit report, within the next day or two,  which its not my;1
this debt collector keeps on trying to call my father even though they have my number crucial.;1
disputed last pd date in xxxx, require immediate attention,  account charged off. showing on c/r, s as open credit.;1
tried on several attempts since xxxx to get debt verified. Immediate attention necessary.  now that its xxxx no response.;1
i feel like chase is not working with me to find a solution with my mortgage. Immediate attention necessary. ;1
i was at a club lost my wallet and and my card got charged xxxx dollars case of priority.;1
wrong information on credit report, desperate,  requested verification from card company no response as required by law.;1
jpmorgan chase bank , under time pressure,  n.a . closed my credit card and deposit accounts without any explanation.;1
chase auto made xxxx hard inquire on my credit report and they need to be removed dire.;1
"i made extra payments towards my principal and chase applied them as "" advance payments. Within the day.  ''";1
i need help in buying a poperty. Require immediate attention.  and with my credit no one give me credit.;1
"robocall from "" xxxx '' asking for information with the promise of lowering my interest rate. Emergency measures. ";1
i paid the debt off and the collection company is still reporting as a collection account. Priority treatment. ;1
chase card made a hard inquire on mxxxx report on xxxx/xxxx/2016 that i didnt consent to burning issue.;1
"wrongful closure of my credit cardscontacted the company directly the response was "" bank policy '' time-critical.";1
being charged erroneous bank fees on my checking account which is a basic / lifeline account. Today. ;1
i received a legal order to hold funds in my account then my money is withdrawal act promptly.;1
please update xxxx xxxx faster, proactive measures needed,  had tbis problem before because i need there help getting money.;1
chase bank closed my account and did not return over {$2000. In a few days' time. 00} that was on my account.;1
"interest/fees charged ; attempts at reconciliation rebuffed ; request for records denied as "" proprietary ''. Immediate response required. ";1
i recently reviewed my credit report and the accounts listed, acute need for action,  do not belong to me.;1
"wrong records on my credit report. Pressing need.  
things keep appearing and im not aware of them.";1
my credit card limit was reduced from {$9900. High-importance. 00} to {$1000.00} without prior notification from chase.;1
chase reported a late afternoon payment for xxxx but i made a payment in xxxx fraud.;1
received and unauthorized chase credot card on my name with my ss. In the next few days.  number and address;1
chase has taken money from my checking account and blocked access with nothing in writing. Take precedence. ;1
xxxx continues to make fradulent charges to my credit card even after i contacted them. Swift intervention necessary. ;1
refinance application fee of {$500. Within the next 48 hours. 00} was to be refunded due to decline of the loan.;1
these credit inquiries are unauthorized and need to be removed from my credit report immediately. Crisis. ;1
chase opened a visa account # xxxx in my name without my permission or approval. Within the week. ;1
identity theft, high priority,  withdraws from my personal xxxx xxxx account, using my identity in another bank.;1
chase card has not updated my balance which is xxxx $ with the credit bureaus. Highest level of alert. ;1
helllo my name is xxxx xxxx my money is being stolen from my bank accounts over the next stretch of days.;1
chase bank had closed my account after provided the information requested for no apparent reason immediate action required.;1
xxxx xxxx need all items removed somebody is using my id chase checking accounts closed within the next two days.;1
called chase to ask for assistance. Within the next 72 hours.  won't enroll me in hardship program unless i'm employed.;1
these credit inquiries are unauthorized and need to be removed from my credit report immediately. Urgently. ;1
i have no idea why chase bank wont let me open an account with them. Compelling. ;1
xx/xx/19 chase cleared check and withdrew funds then reversed it on xx/xx/19 and returned check. Within the next day or two. ;1
my credit report is showing a balance on a credit card that does not exist urgent suspicion.;1
why don't my statements match the account transaction history that was sent by xxxx xxxx? immediate clarification needed.;1
chase bank without any warning or giving reason close d 5 of my acc ounts. Pressing. ;1
just recieved an attached letter from chase, preemptive action required,  i do not know what does this means..;1
same man calls up to 8 times per day making threats about collecting a judgement exigent.;1
listing account as open, swift intervention necessary,  charged off by original debtor washington mutual, last, last payment xx/xx/xxxx.;1
i applied and shared all my information with this bank and was denied an account. Tomorrow. ;1
chase refuses to close my credit card account and keeps sending me new credit cards. Desperate. ;1
on xx/xx/xxxx, high priority,  chase closed all my credit cards which have a xxxx balance on them.;1
chase block & lock my chase ink business cash credit card with absolutely no reason. Asap. ;1
fails to contact me via email or mail to handle potential fraud activity on cc in the next day or so.;1
fraudulent activity, emergency situation,  identity theft, and compromised account following unauthorized charges of {$670.00} to a xxxx;1
i have not received a new credit card with a chip by the xxxx/xxxx/2015 deadline. Vital. ;1
credit card company refuses to close account, escalate,  and states i must call an international number;1
credit card statement bills arriving just at payment due date, on a tight schedule,  or after payment due date;1
unauthorized inquiry on my xxxx and xxxx credit report. In the near future.  i did not apply for credit;1
chase visa refuses to allow me to make payments online from my xxxx checking account critical issue.;1
high interest charge without a reason as i have an excellent credit ( xxxx ) in a few days' time.;1
inquiries were placed on my credit report during xx/xx/xxxx - xx/xx/xxxx without my consent i without a moment's loss.;1
on xx/xx/2019, urgently,  jpmcb card add a hard inquiry on my credit report per xxxx.;1
there was a hard inquiry on my account that i did not apply for. In the near future. ;1
i sent in payment and got a late fee. Instant action necessary.  i want to be refunded.;1
stuff i just found on my report attach i file with xxxx police dept within the next 72 hours.;1
on xx/xx/2020, high-importance,  jpmcb card add a hard inquiry on my credit report per xxxx.;1
cashier 's check stolen at xxxx, immediate action required,  have not heard from chase regarding check fraud.;1
i have disputed several times they are reporting open loans to my credit report asap.;1
on xx/xx/2020, emergency measures,  jpmcb card add a hard inquiry on my credit report per xxxx;1
j p morgan ( chase bank ) close my account for no specific reason time is running out.;1
i have an fraud alert on my account. Within the week.  i didn't authorize any of this.;1
xxxx xxxx xxxx, in the immediate future,  de xxxx hard inquiry - i did not authorize xx/xx/2020 2020;1
credit agencies on credit that i didnt apply for, over the next couple of days,  need help removing the inquiries;1
chase has reported several inquires on my experian credit report that is not mine without the slightest delay.;1
there is a credit inquiries on my report that do not belong to me acute.;1
i disputed a charge and chase refused to contract the merchant on my behalf. Within the next day or two. ;1
chase auto xxxx and xxxx xxxx keeps calling my no.xxxx, in a few days' time,  11 calls from chase.;1
paid off the previous balance before due date and they still charged me interest. Vital. ;1
i am facing foreclosure after i have been trying to get a loan modification. Heightened sense of urgency. ;1
these inquiries were not authorized because i was already pre financed through my bank. Asap. ;1
chase auto xxxx and xxxx xxxx keeps calling my no.xxxx, instant action necessary,  11 calls from chase.;1
please send a copy of the homeowners insurance policy that commenced in xx/xx/2015 2015 immediate clarification needed.;1
xx/xx/2021, prompt processing,  {$29000.00} walk-in wire at chase bank xx/xx/2021, {$3500.00} online wire at chase bank;1
xx/xx/2018 chase card reported unrecognized hard inquiry on my xxxx   credit report immediately.;1
i have several hard inquiries that i did not authorize for an auto loan. In the next day or so. ;1
xxxx & xxxx & xxxx all 3 chase cc filed in my bk xxxx. Immediate attention necessary. ;1
chase united mileage plus credit card unable to redeem award points xxxx plus points imperative.;1
chase is blocking balance transfers on card with xxxx balance, expedite,  no reasonable explanation provided.;1
chase is holding my {$5800. Under time pressure. 00} business check deposit for 13 days. that is absurd.;1
unauthorized credit inquiry : xx/xx/2017 chase card xxxx, priority,  de xxxx ( xxxx ) xxxx;1
i had xxxx credit card accounts closed due to inactivity with no prior notice. Require immediate attention. ;1
i feel that my bank chase is withdrawing money or fees for insuffent funds. Crucial. ;1
this was paid off and closed chase is reporting incorrectly on aall my bureaus within the next few days.;1
many times xxxx has made monthly donations when i just wanted a single donation speed is of the essence.;1
washington mutual credit card agreement ceased operations xxxx 2008, heightened sense of urgency,  being sued for old debt;1
i have had large fees and double charges on my accounts for many years. Within the day. ;1
xxxx jpmcb xxxx jpmcb unauthorized hard pull on business account, pressing issue,  failure to disclose.;1
see attached, act promptly,  chase, send response to any cfpb inquiry by usps to mortgagor;1
this inquire is showing on all credit bureaus such xxxx, soonish,  xxxx, and xxxx;1
i was given late payments for a chase account from xx/xx/xxxx to xx/xx/xxxx. Without the slightest delay. ;1
xxxx jpmcb xxxx jpmcb unauthorized hard pull on business account, speed is of the essence,  failure to disclose.;1
chase has closed all my accounts with them with no explanation of why crisis.;1
these accounts are an result of fraud jpmcb {$1300. Critical issue. 00} xxxx jpmcb {$7800.00} xxxx;1
i was put on hold for ever. Fast-track.  and never reached a live person.;1
i was given late payments for a chase account from xx/xx/xxxx to xx/xx/xxxx. Pressing matter. ;1
i have an unknown account on my credit report chase account number xxxx immediate attention necessary.;1
select portfolio servicing is engaged in various federal and california consumer law violations. In the foreseeable future. ;1
"called creditors dispute letter with creditors dispute letter with credit company. Time is running out.  
file dispute";1
i have fraudulent account reported on my credit report from chase card services. In the immediate future. ;1
i like to get rid of all inquiries that are listed under chase without the slightest delay.;1
chase has mishandled numerous disputes filed pursuant to the fair credit billing act. Take precedence. ;1
chase has mishandled numerous disputes filed pursuant to the fair credit billing act. Without the slightest delay. ;1
there are fraudulent inquiries on my credit report that i did not authorize. Under time pressure. ;1
these accounts are an result of fraud jpmcb {$1300. Highest level of alert. 00} xxxx jpmcb {$7800.00} xxxx;1
chase auto made a hard inquire on my credit report without my consent exigent.;1
n/a on my account. Expedite.  ca n't get into it. ca n't send money;1
hard inquiries xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx inquires xx/xx/2016 xx/xx/2016 preemptive action required.;1
they charge me 2000 % of what they pay me on my savings. Immediate. ;1
chase auto made xxxx hard inquires on my credit report without my consent pressing issue.;1
went to finance a new car and ended up with xxxx hard inquiries. Today. ;1
this loan was cancelled and classified as income on my 2014 tax return rapid response needed.;1
complaint is with chase credit card balance transfer offer. Within the day.  please see attached document;1
chase auto made a hard inquire on my credit report without my consent high priority.;1
the recording of fraudulent document. On the fast track.  lost note. i do believe they securitization it;1
i was charged over 150 dollars on transfer fees on my own accounts without the slightest delay.;1
my dispute xxxx for {$110. Acute need for action. 00} has been open since xx/xx/2018 without an update.;1
this debt was paid off via bill consolidation with xxxx xxxx xxxx. Urgency required. ;1
i close my account cause my the bank was taking my money. Time-sensitive. ;1
chase is refusing access to safe box although following all their rules. Within the next 48 hours. ;1
all 4 bureaus are falsely reporting this account chase auto loan xxxx. Compelling. ;1
i don't have a problem with this company i just fell behind urgently.;1
my bank is not sending or showing app my latest direct deposit. Urgent suspicion. ;1
my identity was stolen. Imperative.  did not give permission or authorize this inquiry.;1
try to open a bank account and didnt let me do it. Immediate concern. ;1
alleged moneys owed to several credit cards back from xx/xx/2005. Require immediate attention.  bk filled.;1
today xx/xx/2020, now,  chase bank closed my account for no reason. please help!;1
atm toon my check but didnt deposit it into my bank account no hesitation allowed.;1
xxxx xxxx xxxx for {$130. Pressing issue. 00} and {$340.00} should be credited to me.;1
i did not authorize these hard inquiries on my xxxx credit report dire.;1
please read the letter from my attorney which i have attached below. Acute need for action. ;1
i believe chase bank my account has been overcharged especially since xx/xx/2018 within the next 72 hours.;1
my bank account is being shut down due to a checking fraud. Soonish. ;1
i want to know what involvement jp morgan has with my mortgage high-importance.;1
would like bank to keep info updated with apps linked to account the day after tomorrow.;1
bank account was emptied by fraudulent debits. Fast-track.  chase is not being responsive.;1
one year ago xxxx or xxxx dollars disclose account or disclosure account pressing need.;1
i have several inquires on my report that i did not authorize. Pressing. ;1
xx/xx/2018 chase card reported unrecognized hard inquiry on my xxxx credit report within the next 24 hours.;1
chase bank is charging me 17. Action without any delay. 10 % interest on this credit card.;1
i asked chase card to stop making inquiries to my credit report!!! rush.;1
hi i get social security & xxxx. Escalate.  by the it's all gone;1
chase bank closed my account without notifying me or telling me why within the next three days.;1
i have an unauthorized inquiry on my xxxx and xxxx credit reports within the next two days.;1
xxxx xxxx xxxx shut down my checking and saving accounts on xx/xx/xxxx case of priority.;1
someone keeps trying to apply for a chase card in my name caution advised.;1
chase charges three insufficient fund at the same day without notification. Immediate clarification needed. ;1
these companies are reporting 30 day lates on my credit report. Escalate. ;1
chase takes a very long time to send over transaction history swift intervention necessary.;1
they reported a late payment in xx/xx/2018 which was not late. Immediate concern. ;1
i couldnt open up a checking account. Instant action necessary.  please fix this problem;1
i was declined by chase for a chase freedom unlimed card on the fast track.;1
an online account was opened by someone else other than me accelerate the process.;1
ex husband accessed credit card after divorce the debt is his rapid response needed.;1
i have hard inquiries on my report that are not mine. Rush. ;1
xxxx is calling my parents house between 3-8 calls per day. Crisis. ;1
my chase xxxx west card is charging me 19. Priority treatment. 21 % interest.;1
chase went on my credit reports without written authorization 3 times on a tight schedule.;1
account closed with an aprox xxxx balance. Priority treatment.  payments had been made.;1
billing statement wasn't received or wasn't received in a timely fashion. Act promptly. ;1
i had a bankruptcy in 2014. Time-critical.  this account is not mine;1
xxxx lease was satisfied and they are reporting incorrect i formation. Imperative. ;1
caller calls every single day xxxx to xxxx times a day. Asap. ;1
inquiry i have not done anywhere, no hesitation allowed,  some debts are not mine;1
i have bank accounts opened by my social security number xxxx serious.;1
usurious manipulation perfectly describes what chase bank is doing to me. In the next day or so. ;1
i receive daily collections calls from chase at my work number. Instant action necessary. ;1
we have been trying to close on this mortgage since xx/xx/17. In the immediate future. ;1
19 yrs of payments not showing in xxxx report vs xxxx accelerate the process.;1
this debt was paid dont owe need this off my credit act with urgency.;1
i did not authorize this company to run a credit check. Immediate response required. ;1
company can not prove that i held a contract with them. Over the next couple of days. ;1
i cashed a my check and had a fee to pay. Rapid action crucial. ;1
{$140. In the foreseeable future. 00}. transaction not authorized and chase refuses to refund my money.;1
xxxx, asap,  xxxx, xxxx and xxxx xxxx illegally pulled my credit.;1
"i have paid my car loan. Over the next couple of days.  
i do n't owe.";1
im asking chase to stop making credit inquiries every month!!! within the next two days.;1
chase credit card charged foreign transaction fee without consumer notification. Urgency required. ;1
please forward the information to j. Desperate. p morgan chase bank. thanks!;1
plsea cfpb forward the following documents to chase bank. Act with urgency.  thanks!;1
i am not able to make a mobile check deposit. Highest level of alert. ;1
the app is declining what i sent to my family time-bound.;1
i do not recognize this inquiry on my credit report. Today. ;1
inever applied for a chase credit card that was issued. Case of priority. ;1
contacted the company several times and disputed with the bureau. Rush. ;1
chase bank usa nia xx/xx/2018 unknown inquiring on credit report. Compelling. ;1
someone keeps trying to open a account in my name. Case of priority. fraud.chase.;1
on xx/xx/19, urgent suspicion,  xxxx, company is giving me the run around;1
i do not recognize this inquiry on my credit report. Action without any delay. ;1
this items is included in my chapter xxxx bankruptcy filing priority.;1
xx/xx/2019 a hard inquiry that i have no knowledge about urgently.;1
wasnt able to open a checking account with chase bank. Urgent suspicion. ;1
"fraudulent inquiries delete immediately. 
jpmcb card services xxxx, in the coming days,  de xxxx";1
this items is included in my chapter xxxx bankruptcy filing immediate examination.;1
they do n't repost my bank account statements fast enough over the next short while.;1
xxxx did an inquiry and i do n't know why no hesitation allowed.;1
"the company name chase bank. Crucial.  
amount {$4000.00} date : xx/xx/2018";1
unable to link account to savings app xxxx xxxx xxxx immediate response required.;1
company claims lending department is working on application no decision emergency situation.;1
"chase debit cardcancelled without notification or reason. Crucial.  
see attached statement";1
all my application with chase denied with no information why. Burning issue. ;1
received credit card i did not apply for from amazon. Urgent matter. com;1
hard inquiry from xxxx xxxx that i do not recognize caution advised.;1
bot call at least once an hour and are increasing over the next stretch of days.;1
mishandling of this account by chase auto and xxxx. High-importance. ;1
reopen case # xxxx. Imperative.  bank 's reply is inaccurate;1
violates hippa, urgent matter,  cra. sent police report and credit report;1
old information on credit report needs to be removed. Within the next 48 hours. ;1
chase close my account but it was id theft immediate.;1
unknown and unauthorized hard inquiry on xx/xx/2019 by jpmcb. The day after tomorrow. ;1
received unsolicited credit card ready for activation in mail. Demanding attention. ;1
unauthorized charges on my debit card from chase bank acute.;1
chase mortgage did not apply my bankruptcy payments properly. Heightened sense of urgency. ;1
i am not able to open a chase account. In the near future. ;1
dispute has been ongoing for more than 14 months forthwith.;1
this account was closed xxxx 2009 under bankruptcy filed. Emergency situation. ;1
"chase card from 2015. Immediately.  
repeated phone calls. 
threatening tones.";1
xx/xx/12 fraudulent account activity {$820. In the next few days. 00} xxxx xxxx xxxx xxxx;1
i noticed 4 inquiries that i didnt not make acute.;1
the items that are on my report are false no time to waste.;1
credit inquire on report that i do not recognize. Forthwith. ;1
chase is not addressing my credit card dispute issue. In the immediate future. ;1
